1725308388.302550,0.000000,0.713893,-0.784399,0.270001,-0.063455,
1725308388.308114,0.000000,0.714062,-0.784389,0.270014,-0.062207,
1725308388.313671,0.000000,0.714225,-0.784290,0.270046,-0.061067,
1725308388.319230,0.000000,0.714435,-0.784274,0.270083,-0.060043,
1725308388.324782,0.000000,0.714621,-0.784220,0.270083,-0.059020,
1725308388.330322,0.000000,0.714753,-0.784159,0.270091,-0.057811,
1725308388.335898,0.000000,0.714958,-0.784115,0.270090,-0.056738,
1725308388.341453,0.000000,0.715160,-0.784068,0.270099,-0.055570,
1725308388.347008,0.000000,0.715366,-0.784054,0.270105,-0.054433,
1725308388.352555,0.000000,0.715579,-0.784044,0.270107,-0.053352,
1725308388.358144,0.000000,0.715784,-0.784026,0.270131,-0.051723,
1725308388.363667,0.000000,0.715942,-0.784066,0.270175,-0.050647,
1725308388.369215,0.000000,0.716167,-0.784011,0.270176,-0.049522,
1725308388.374779,0.000000,0.716390,-0.783936,0.270187,-0.048597,
1725308388.380333,0.000000,0.716605,-0.783881,0.270200,-0.047420,
1725308388.385926,0.000000,0.716756,-0.783789,0.270278,-0.046009,
1725308388.391444,0.000000,0.716964,-0.783787,0.270277,-0.045026,
1725308388.396999,0.000000,0.717182,-0.783745,0.270273,-0.043934,
1725308388.402550,0.000000,0.717427,-0.783689,0.270257,-0.042682,
1725308388.408103,0.000000,0.717613,-0.783718,0.270267,-0.041594,
1725308388.413665,0.000000,0.717850,-0.783711,0.270255,-0.040588,
1725308388.419212,0.000000,0.718113,-0.783675,0.270211,-0.039595,
1725308388.424761,0.000000,0.718377,-0.783660,0.270190,-0.038507,
1725308388.430321,0.000000,0.718665,-0.783650,0.270138,-0.037444,
1725308388.435885,0.000000,0.718859,-0.783620,0.270123,-0.035954,
1725308388.441435,0.000000,0.719034,-0.783634,0.270106,-0.034440,
1725308388.446995,0.000000,0.719282,-0.783602,0.270070,-0.033369,
1725308388.452543,0.000000,0.719516,-0.783611,0.270043,-0.032346,
1725308388.458102,0.000000,0.719759,-0.783615,0.270013,-0.031216,
1725308388.463654,0.000000,0.720018,-0.783593,0.269953,-0.030036,
1725308388.469218,0.000000,0.720260,-0.783594,0.269915,-0.028852,
1725308388.474770,0.000000,0.720536,-0.783596,0.269876,-0.027742,
1725308388.480319,0.000000,0.720768,-0.783595,0.269855,-0.026615,
1725308388.485876,0.000000,0.720953,-0.783609,0.269855,-0.025763,
1725308388.491440,0.000000,0.721155,-0.783589,0.269852,-0.024708,
1725308388.496992,0.000000,0.721345,-0.783572,0.269871,-0.023760,
1725308388.502551,0.000000,0.721555,-0.783503,0.269870,-0.022687,
1725308388.508075,0.000000,0.721753,-0.783456,0.269866,-0.021714,
1725308388.513632,0.000000,0.721925,-0.783445,0.269862,-0.020857,
1725308388.519203,0.000000,0.722090,-0.783384,0.269872,-0.019435,
1725308388.524740,0.000000,0.722263,-0.783339,0.269879,-0.018439,
1725308388.530294,0.000000,0.722481,-0.783302,0.269868,-0.017435,
1725308388.535848,0.000000,0.722657,-0.783250,0.269899,-0.016293,
1725308388.541419,0.000000,0.722852,-0.783195,0.269928,-0.015165,
1725308388.546971,0.000000,0.723060,-0.783161,0.269983,-0.014038,
1725308388.552514,0.000000,0.723235,-0.783130,0.269999,-0.012863,
1725308388.558073,0.000000,0.723403,-0.783062,0.270016,-0.011508,
1725308388.563635,0.000000,0.723604,-0.783031,0.270034,-0.010454,
1725308388.569183,0.000000,0.723817,-0.782984,0.270054,-0.009325,
1725308388.574738,0.000000,0.723936,-0.782969,0.270134,-0.008102,
1725308388.580303,0.000000,0.724110,-0.782975,0.270144,-0.006995,
1725308388.585832,0.000000,0.724290,-0.783031,0.270153,-0.005972,
1725308388.591414,0.000000,0.724501,-0.783016,0.270157,-0.004903,
1725308388.596965,0.000000,0.724744,-0.782984,0.270149,-0.003775,
1725308388.602520,0.000000,0.724990,-0.783023,0.270126,-0.002711,
1725308388.608077,0.000000,0.725271,-0.782996,0.270107,-0.001474,
