1725546138.89457,0,0.000542094903943364,6.50662659842894e-05,-0.00100859259001272,-1.40393522737142e-06,0.00159374590192868,0.00248534002587658,0.999995641518994
1725546138.90457,0,0.000545205133689513,6.52608125618231e-05,-0.00100859307085528,-1.42539719714738e-06,0.00159374792544307,0.00249956723343821,0.999995606054929
1725546138.91457,0,0.000584999246690931,6.39045345342098e-05,-0.00100760542527482,-3.36167513040532e-06,0.00159023461930398,0.0024508229765428,0.99999573229554
1725546138.92457,0,0.000690655875398799,6.45730041568834e-05,-0.00100746419446945,-3.65271770924008e-06,0.00158976326172856,0.00230086550666248,0.999996089321028
1725546138.93457,0,0.0008609196309659,6.49551837595548e-05,-0.00100742915827701,-3.33385761963328e-06,0.00158964226549076,0.00205116485257653,0.999996632868882
1725546138.94457,0,0.00109092967584265,6.4795352811701e-05,-0.0010075863210364,-3.0994388371409e-06,0.0015902342064344,0.00170204869166897,0.999997287084227
1725546138.94957,0,0.00135284185067386,6.56354446396705e-05,-0.00100764243951567,-2.67004327336701e-06,0.00159042231478872,0.00137385221172595,0.999997791537477
1725546138.96457,0,0.00163255887470321,6.80934560996109e-05,-0.00100766764626141,-1.98768090396867e-06,0.00159052687679137,0.00110886439192521,0.999998120318265
1725546138.97557,0,0.00192597223269973,7.04166357565418e-05,-0.00100769492347792,-1.30322745724721e-06,0.00159064122781537,0.000892844279183767,0.999998336342556
1725546138.98457,0,0.00222900715513001,7.19283292877934e-05,-0.00100781435421586,-5.44824919794083e-07,0.00159104729760765,0.000710505396715811,0.999998481873988
1725546138.99457,0,0.00253747969506809,7.35586356486325e-05,-0.00100780680269924,-9.58633508422723e-08,0.0015910470509518,0.000546933102728571,0.999998584715725
1725546139.00457,0,0.00284793135600882,7.53903733091482e-05,-0.00100685201142384,-2.26154325227718e-06,0.00158795856123549,0.00039060813218729,0.999998662902996
1725546139.01357,0,0.00316212142983194,7.69938636475438e-05,-0.00100646634166712,-3.10975409771605e-06,0.00158687908532784,0.000250020516863876,0.999998709646587
1725546139.02357,0,0.00348400714120355,7.82947761456772e-05,-0.0010064217815162,-3.00448623219019e-06,0.00158674108433575,0.000136823361787759,0.999998731760732
1725546139.03457,0,0.00381694971595716,7.96512991119308e-05,-0.00100642454398269,-2.82321238987458e-06,0.0015867110583774,6.29021071785493e-05,0.999998739190891
1725546139.04457,0,0.00416420048980634,8.11028858467071e-05,-0.0010064175838571,-2.72930244298829e-06,0.00158665354007338,3.98375996609283e-05,0.999998740467237
1725546139.05457,0,0.00452665279239618,8.47019756568096e-05,-0.00100641414216738,-2.64280985144563e-06,0.00158661077673436,6.66211389752405e-05,0.999998739109646
1725546139.06457,0,0.00490445322925772,8.75354082989747e-05,-0.00100637237384054,-2.61289032507369e-06,0.00158640932338785,0.000148262983321931,0.999998730657554
1725546139.06857,0,0.00530058756667382,8.83599311873811e-05,-0.00100637230571597,-2.65175896259054e-06,0.00158638139160272,0.000294965991203933,0.999998698190209
1725546139.08457,0,0.00571784490070452,8.95314246703604e-05,-0.00100640094241243,-2.86509054424101e-06,0.00158647294965001,0.00051744194084044,0.999998607673635
1725546139.09457,0,0.00615883214367104,9.1675460440678e-05,-0.00100638832728222,-3.37892783296196e-06,0.00158642186393459,0.000827551608805645,0.999998399205012
1725546139.10457,0,0.00662649522150055,9.36579093473037e-05,-0.00100636888263207,-4.07259080293405e-06,0.00158635004514839,0.00123504011582687,0.999997979074388
1725546139.11557,0,0.00712343821434505,9.58175751206726e-05,-0.00100633073356014,-5.00451349578812e-06,0.00158621425929224,0.00175145216590941,0.999997208153397
1725546139.12357,0,0.00765239682245082,9.86923934008244e-05,-0.00100631502682359,-6.06537559492836e-06,0.00158615126777569,0.00238687083972405,0.999995893459049
1725546139.13557,0,0.00821596126322781,0.000102403384667094,-0.00100631485163223,-7.28416991740673e-06,0.00158613802399213,0.00315067565687758,0.999993778658655
1725546139.14457,0,0.00881653012268035,0.000107200947612548,-0.00100632463662855,-8.69633468692256e-06,0.00158615537052818,0.00405178677712249,0.999990533484906
1725546139.15057,0,0.00945634049907551,0.000113436849913119,-0.0010063453557584,-1.03128479847724e-05,0.00158620598932168,0.00509848646356072,0.999985744538384
1725546139.16457,0,0.0101374543431142,0.000121491308959067,-0.00100637591000397,-1.21485769003037e-05,0.00158628561162342,0.00629837823446919,0.999978906768531
1725546139.17457,0,0.010861745033506,0.000131802108197015,-0.00100641463807622,-1.42194498264063e-05,0.00158638792375592,0.00765838038612202,0.999969415722813
1725546139.18457,0,0.0116308907370414,0.0001448732800732,-0.00100646048101035,-1.65384504943338e-05,0.00158650845072561,0.00918469542037185,0.999956561100256
1725546139.19457,0,0.0124463667497046,0.00016127179411856,-0.00100651245648656,-1.91171401151463e-05,0.00158664279359916,0.0108827806525834,0.999939521813418
1725546139.20457,0,0.0133094374688108,0.000181629431687238,-0.00100656961144851,-2.19658712098937e-05,0.00158678645734682,0.0127573243552498,0.999917362736308
1725546139.21457,0,0.0142211491143953,0.000206643747117684,-0.0010066310957518,-2.50934364597668e-05,0.001586935103959,0.014812222533201,0.999889033378666
1725546139.22457,0,0.0151823228798741,0.000237076850890338,-0.0010066960280436,-2.85072013422495e-05,0.00158708411271767,0.017050557101729,0.999853368676567
1725546139.23457,0,0.0161935483926787,0.000273753101860836,-0.00100676390585179,-3.22133630896012e-05,0.0015872298368469,0.019474576868501,0.999809092036843
1725546139.24457,0,0.0172551781644644,0.000317555835682914,-0.0010068341399277,-3.62165570785197e-05,0.00158736818072327,0.0220856812273789,0.999754820761242
1725546139.25457,0,0.0183673223789025,0.000369422693669164,-0.00100690587983756,-4.0519274814493e-05,0.00158749413540023,0.0248844053456357,0.999689073958075
1725546139.25957,0,0.0195298194705799,0.000430343747386051,-0.00100698290697578,-4.51065016696252e-05,0.00158761692576348,0.0278705275958666,0.999610279623729
1725546139.26957,0,0.0207298647354968,0.000500274664302239,-0.00100695476301029,-5.04425890617437e-05,0.00158747772948229,0.0309862772993338,0.999518548096599
1725546139.28357,0,0.021934836533487,0.000578136192393855,-0.00100715062774442,-5.53614950264447e-05,0.00158793994330126,0.0341125957945389,0.9994167329948
1725546139.29457,0,0.0231389023400626,0.000663857948647919,-0.00100726965906266,-6.01518034876477e-05,0.0015881411470679,0.0372391306869668,0.999305119237932
1725546139.30357,0,0.0243427979474506,0.000757044819373464,-0.00100737696324126,-6.4933183925952e-05,0.00158829561645182,0.0403666501993388,0.999183670128971
1725546139.31357,0,0.0255466691971137,0.000857741483833296,-0.00100749207880516,-6.97137626845963e-05,0.001588460971837,0.0434952507476226,0.999052368544379
1725546139.32457,0,0.0267504402184465,0.000966009970140745,-0.00100762105761383,-7.4467363956317e-05,0.00158865818708073,0.046624811654544,0.998911206042837
1725546139.33357,0,0.0279540381528642,0.00108183763891583,-0.00100776299796738,-7.91938327471343e-05,0.00158888469149378,0.0497551912786183,0.998760176476116
1725546139.34457,0,0.0291573879468822,0.00120522360856843,-0.0010079184941543,-8.38921163935137e-05,0.00158914277480267,0.0528862404889681,0.998599275562674
1725546139.35457,0,0.0303604053719846,0.0013361701430819,-0.00100808882080432,-8.85592738064991e-05,0.00158943706678168,0.0560177705421388,0.998428502813574
1725546139.36557,0,0.0315629952777887,0.0014746742424315,-0.00100827494883174,-9.31947323896379e-05,0.00158977098436087,0.0591495494169658,0.998247862380245
1725546139.37457,0,0.0327650477528596,0.0016207342051875,-0.00100847716379577,-9.77963121527761e-05,0.00159014581498462,0.0622812928753706,0.998057364298235
1725546139.38357,0,0.0339664196652761,0.00177437616842882,-0.00100869564065636,-0.000102361155075838,0.00159056330908926,0.0654125937250604,0.997857029946031
1725546139.39357,0,0.03516687528642,0.00193557484129158,-0.0010089312454261,-0.000107022333221112,0.00159106644936553,0.0685429497731085,0.997646891986426
1725546139.40357,0,0.0363659064254874,0.00210433407785473,-0.00100915360125938,-0.000111503330618594,0.00159171103308169,0.071672605290231,0.997426935506509
1725546139.41457,0,0.0375635021087598,0.00228035449760592,-0.00100935969489945,-0.000116032786165106,0.00159226919391212,0.0747995047645435,0.997197315129852
1725546139.42457,0,0.0387595710085302,0.00246350706816835,-0.00100952028638406,-0.000120712900128316,0.00159258482090647,0.077923703446548,0.9969580460296
1725546139.43457,0,0.0399539215767967,0.00265401495298022,-0.00100965028523303,-0.000125484069506425,0.00159273865125271,0.0810448238112327,0.996709177228114
1725546139.44457,0,0.0411462839701548,0.00285189756754803,-0.00100974634393911,-0.000130352993565995,0.00159271403999518,0.0841619058359264,0.996450811568814
1725546139.44957,0,0.0423362859474464,0.00305700955256986,-0.00100977973438473,-0.000135397084946506,0.00159237147215293,0.087273564145158,0.996183101152657
1725546139.46457,0,0.0435232870504591,0.00326917475440456,-0.00100971444770217,-0.000140753083964217,0.0015915160632039,0.0903773238158199,0.995906314170706
1725546139.47457,0,0.0447060984593822,0.00348809192884626,-0.00100938835635913,-0.000146885914821128,0.00158937676954064,0.0934684556649229,0.995620962064192
1725546139.48357,0,0.045882721165905,0.00371375821352781,-0.00100903439249382,-0.000152810647203739,0.00158754497101696,0.0965381481646785,0.995328007391938
1725546139.49357,0,0.0470504511808554,0.00394652064474666,-0.00100910796857907,-0.000157599367986628,0.00158730191442659,0.0995786350863168,0.995028417217025
1725546139.50457,0,0.0482108680750542,0.00418494190795884,-0.00100956185185208,-0.000161253404776559,0.0015885375223963,0.102597222225035,0.994721700043578
1725546139.51457,0,0.0493703559598197,0.0044299579160906,-0.00100950545876912,-0.000166241433306771,0.00158773442432694,0.105619988223448,0.99440528435385
1725546139.52457,0,0.0505325811235968,0.0046833418905262,-0.00100962548771832,-0.000170699728638565,0.00158786137236608,0.108658652845275,0.994077837354658
1725546139.53457,0,0.0517011307338233,0.0049453354060835,-0.00101009513049509,-0.00017411502102416,0.00158978794926624,0.111726272636912,0.99373773313732
1725546139.54457,0,0.0528729725217071,0.00521609035194987,-0.00100988446740738,-0.000179904542601158,0.00158807633950935,0.114807529608227,0.993386469000435
1725546139.55557,0,0.0540406861669326,0.00549393935701661,-0.0010095731764803,-0.000185972170885977,0.001585750201453,0.117876968054936,0.993026923709939
1725546139.56357,0,0.0552068245770247,0.00577794035649377,-0.00100950608041418,-0.000191059380458686,0.00158489425476066,0.120944827938111,0.992657947231339
