1725303859.700426,0.000000,0.717449,-0.782514,0.270272,-0.020973,
1725303859.705979,0.000000,0.717564,-0.782473,0.270263,-0.019884,
1725303859.711525,0.000000,0.717669,-0.782444,0.270268,-0.018884,
1725303859.717083,0.000000,0.717792,-0.782405,0.270254,-0.017760,
1725303859.722632,0.000000,0.717915,-0.782373,0.270247,-0.016685,
1725303859.728187,0.000000,0.718046,-0.782324,0.270256,-0.015470,
1725303859.733750,0.000000,0.718171,-0.782296,0.270253,-0.014405,
1725303859.739294,0.000000,0.718263,-0.782268,0.270254,-0.013326,
1725303859.744860,0.000000,0.718336,-0.782261,0.270253,-0.011620,
1725303859.750483,0.000000,0.718419,-0.782208,0.270252,-0.010314,
1725303859.755970,0.000000,0.718570,-0.782219,0.270251,-0.009297,
1725303859.761529,0.000000,0.718671,-0.782209,0.270251,-0.008084,
1725303859.767083,0.000000,0.718797,-0.782188,0.270242,-0.007104,
1725303859.772636,0.000000,0.718917,-0.782193,0.270215,-0.006088,
1725303859.778187,0.000000,0.719052,-0.782171,0.270195,-0.005040,
1725303859.783788,0.000000,0.719197,-0.782195,0.270179,-0.003991,
1725303859.789304,0.000000,0.719357,-0.782131,0.270165,-0.002696,
1725303859.794864,0.000000,0.719488,-0.782106,0.270152,-0.001621,
1725303859.800563,0.000000,0.719620,-0.782066,0.270146,-0.000443,
1725303859.805971,0.000000,0.719765,-0.782048,0.270129,0.000724,
1725303859.811529,0.000000,0.719910,-0.782052,0.270113,0.001824,
1725303859.817104,0.000000,0.719990,-0.782024,0.270102,0.003271,
1725303859.822628,0.000000,0.720104,-0.782048,0.270095,0.004358,
1725303859.828201,0.000000,0.720225,-0.782080,0.270075,0.005488,
1725303859.833755,0.000000,0.720377,-0.782057,0.270052,0.006558,
1725303859.839583,0.000000,0.720522,-0.782017,0.270032,0.007807,
1725303859.844856,0.000000,0.720638,-0.781926,0.270028,0.009098,
1725303859.850409,0.000000,0.720724,-0.781865,0.270011,0.010809,
1725303859.855974,0.000000,0.720849,-0.781834,0.270009,0.011773,
1725303859.861532,0.000000,0.720947,-0.781807,0.270015,0.012749,
1725303859.867087,0.000000,0.721071,-0.781765,0.270001,0.013680,
1725303859.872683,0.000000,0.721141,-0.781734,0.270023,0.014634,
1725303859.878199,0.000000,0.721174,-0.781695,0.270063,0.015760,
1725303859.883744,0.000000,0.721277,-0.781642,0.270065,0.016901,
1725303859.889543,0.000000,0.721355,-0.781588,0.270080,0.018009,
1725303859.894859,0.000000,0.721434,-0.781545,0.270109,0.019042,
1725303859.900420,0.000000,0.721509,-0.781475,0.270113,0.020147,
1725303859.905974,0.000000,0.721613,-0.781401,0.270136,0.021189,
1725303859.911524,0.000000,0.721727,-0.781311,0.270153,0.022286,
1725303859.917080,0.000000,0.721824,-0.781251,0.270165,0.023372,
1725303859.922632,0.000000,0.721902,-0.781142,0.270236,0.024829,
1725303859.928190,0.000000,0.722003,-0.781094,0.270236,0.025834,
1725303859.933751,0.000000,0.722116,-0.781044,0.270223,0.026796,
1725303859.939297,0.000000,0.722218,-0.781001,0.270226,0.027770,
1725303859.944859,0.000000,0.722319,-0.780965,0.270212,0.028758,
1725303859.950406,0.000000,0.722398,-0.780878,0.270180,0.030265,
1725303859.955967,0.000000,0.722514,-0.780841,0.270170,0.031249,
1725303859.961529,0.000000,0.722612,-0.780735,0.270157,0.032961,
1725303859.967075,0.000000,0.722758,-0.780696,0.270131,0.033983,
1725303859.972642,0.000000,0.722869,-0.780696,0.270135,0.035083,
1725303859.978204,0.000000,0.723001,-0.780656,0.270131,0.036275,
