1725309693.052389,0.000000,0.714622,-0.783350,0.270103,0.643129,
1725309693.057966,0.000000,0.714850,-0.783175,0.270108,0.644223,
1725309693.063506,0.000000,0.715185,-0.782987,0.270077,0.645352,
1725309693.069066,0.000000,0.715451,-0.782773,0.270046,0.646482,
1725309693.074614,0.000000,0.715784,-0.782588,0.270020,0.647268,
1725309693.080181,0.000000,0.716098,-0.782389,0.269972,0.648269,
1725309693.085731,0.000000,0.716322,-0.782148,0.269943,0.649928,
1725309693.091279,0.000000,0.716606,-0.781930,0.269906,0.651253,
1725309693.096840,0.000000,0.716890,-0.781674,0.269852,0.652487,
1725309693.102399,0.000000,0.717154,-0.781480,0.269853,0.653704,
1725309693.107951,0.000000,0.717574,-0.781178,0.269818,0.654956,
1725309693.113520,0.000000,0.717737,-0.781039,0.269913,0.656289,
1725309693.119070,0.000000,0.717939,-0.780812,0.269925,0.657607,
1725309693.124622,0.000000,0.718190,-0.780612,0.269940,0.658452,
1725309693.130184,0.000000,0.718365,-0.780389,0.269956,0.659643,
1725309693.135735,0.000000,0.718566,-0.780158,0.269997,0.660663,
1725309693.141299,0.000000,0.718721,-0.779912,0.270029,0.661876,
1725309693.146848,0.000000,0.718912,-0.779709,0.270057,0.662808,
1725309693.152405,0.000000,0.719086,-0.779500,0.270079,0.663887,
1725309693.157955,0.000000,0.719292,-0.779260,0.270094,0.665199,
1725309693.163511,0.000000,0.719461,-0.779111,0.270199,0.666222,
1725309693.169066,0.000000,0.719669,-0.778872,0.270197,0.667407,
1725309693.174629,0.000000,0.719880,-0.778636,0.270238,0.668766,
1725309693.180196,0.000000,0.720099,-0.778399,0.270218,0.670090,
1725309693.185733,0.000000,0.720345,-0.778217,0.270234,0.671312,
1725309693.191295,0.000000,0.720586,-0.777972,0.270226,0.672399,
1725309693.196841,0.000000,0.720867,-0.777770,0.270213,0.673435,
1725309693.202405,0.000000,0.721129,-0.777541,0.270193,0.674577,
1725309693.207958,0.000000,0.721439,-0.777265,0.270187,0.675933,
1725309693.213514,0.000000,0.721648,-0.777035,0.270233,0.677260,
1725309693.219066,0.000000,0.721891,-0.776889,0.270233,0.678323,
1725309693.224626,0.000000,0.722190,-0.776680,0.270215,0.679383,
1725309693.230174,0.000000,0.722473,-0.776509,0.270186,0.680375,
1725309693.235738,0.000000,0.722759,-0.776317,0.270165,0.681449,
1725309693.241285,0.000000,0.723026,-0.776104,0.270145,0.682516,
1725309693.246849,0.000000,0.723331,-0.775809,0.270114,0.684019,
1725309693.252396,0.000000,0.723558,-0.775441,0.270092,0.685407,
1725309693.257956,0.000000,0.723800,-0.775187,0.270089,0.686571,
1725309693.263512,0.000000,0.723995,-0.774995,0.270112,0.687632,
1725309693.269058,0.000000,0.724321,-0.774758,0.270179,0.688141,
1725309693.274614,0.000000,0.724510,-0.774530,0.270196,0.689161,
1725309693.280170,0.000000,0.724684,-0.774301,0.270200,0.690157,
1725309693.285727,0.000000,0.724961,-0.774046,0.270196,0.690895,
1725309693.291285,0.000000,0.725155,-0.773816,0.270194,0.691969,
1725309693.296833,0.000000,0.725337,-0.773591,0.270198,0.693265,
1725309693.302397,0.000000,0.725520,-0.773294,0.270200,0.694472,
1725309693.307952,0.000000,0.725739,-0.772988,0.270194,0.695624,
1725309693.313515,0.000000,0.726101,-0.772722,0.270196,0.695883,
1725309693.319065,0.000000,0.726267,-0.772521,0.270250,0.697099,
1725309693.324623,0.000000,0.726356,-0.772305,0.270260,0.698755,
1725309693.330252,0.000000,0.726588,-0.772094,0.270272,0.699924,
1725309693.335804,0.000000,0.726843,-0.771818,0.270238,0.701050,
1725309693.341367,0.000000,0.727125,-0.771606,0.270212,0.702058,
1725309693.346917,0.000000,0.727415,-0.771337,0.270156,0.703096,
1725309693.352479,0.000000,0.727718,-0.771087,0.270129,0.704228,
