1725237578.617686,0.000000,0.642978,-0.784772,0.300028,0.006228,
1725237578.623259,0.000000,0.642976,-0.784783,0.300037,0.006302,
1725237578.628796,0.000000,0.642968,-0.784785,0.300038,0.006279,
1725237578.634355,0.000000,0.642954,-0.784784,0.300032,0.006217,
1725237578.639906,0.000000,0.642976,-0.784778,0.300036,0.006295,
1725237578.645464,0.000000,0.642983,-0.784775,0.300027,0.006195,
1725237578.651013,0.000000,0.642983,-0.784784,0.300032,0.006266,
1725237578.656567,0.000000,0.642972,-0.784793,0.300036,0.006292,
1725237578.662122,0.000000,0.642962,-0.784803,0.300036,0.006280,
1725237578.667681,0.000000,0.642979,-0.784781,0.300032,0.006291,
1725237578.673279,0.000000,0.642982,-0.784794,0.300033,0.006245,
1725237578.678788,0.000000,0.642987,-0.784780,0.300034,0.006296,
1725237578.684345,0.000000,0.642974,-0.784795,0.300037,0.006258,
1725237578.689909,0.000000,0.642969,-0.784786,0.300032,0.006232,
1725237578.695465,0.000000,0.642977,-0.784782,0.300038,0.006193,
1725237578.701023,0.000000,0.642982,-0.784816,0.300037,0.006263,
1725237578.706583,0.000000,0.642987,-0.784788,0.300029,0.006190,
1725237578.712129,0.000000,0.642978,-0.784781,0.300037,0.006267,
1725237578.717683,0.000000,0.642976,-0.784802,0.300037,0.006276,
1725237578.723240,0.000000,0.642972,-0.784787,0.300031,0.006282,
1725237578.728788,0.000000,0.642971,-0.784805,0.300038,0.006303,
1725237578.734345,0.000000,0.642988,-0.784803,0.300035,0.006263,
1725237578.739902,0.000000,0.642978,-0.784791,0.300038,0.006258,
1725237578.745459,0.000000,0.642986,-0.784791,0.300036,0.006184,
1725237578.751038,0.000000,0.642976,-0.784806,0.300034,0.006280,
1725237578.756570,0.000000,0.642980,-0.784796,0.300037,0.006243,
1725237578.762127,0.000000,0.642987,-0.784799,0.300038,0.006282,
1725237578.767681,0.000000,0.642993,-0.784794,0.300037,0.006286,
1725237578.773222,0.000000,0.642981,-0.784779,0.300035,0.006234,
1725237578.778793,0.000000,0.642979,-0.784785,0.300033,0.006164,
1725237578.784356,0.000000,0.642989,-0.784775,0.300032,0.006233,
1725237578.789911,0.000000,0.642985,-0.784794,0.300038,0.006264,
1725237578.795464,0.000000,0.642978,-0.784797,0.300043,0.006258,
1725237578.801023,0.000000,0.642980,-0.784779,0.300038,0.006230,
1725237578.806541,0.000000,0.642988,-0.784791,0.300045,0.006246,
1725237578.812123,0.000000,0.642975,-0.784806,0.300044,0.006243,
1725237578.817656,0.000000,0.642990,-0.784801,0.300038,0.006230,
1725237578.823191,0.000000,0.642983,-0.784785,0.300033,0.006169,
1725237578.828756,0.000000,0.642989,-0.784786,0.300038,0.006300,
1725237578.834308,0.000000,0.642982,-0.784794,0.300032,0.006165,
1725237578.839877,0.000000,0.642976,-0.784796,0.300032,0.006249,
1725237578.845424,0.000000,0.642979,-0.784805,0.300042,0.006211,
1725237578.850982,0.000000,0.642986,-0.784795,0.300039,0.006256,
1725237578.856539,0.000000,0.642992,-0.784796,0.300040,0.006280,
1725237578.862090,0.000000,0.642973,-0.784804,0.300039,0.006261,
1725237578.867644,0.000000,0.642968,-0.784800,0.300039,0.006253,
1725237578.873208,0.000000,0.642979,-0.784783,0.300037,0.006216,
1725237578.878754,0.000000,0.642984,-0.784792,0.300041,0.006271,
1725237578.884310,0.000000,0.642980,-0.784791,0.300042,0.006271,
1725237578.889922,0.000000,0.642984,-0.784797,0.300037,0.006242,
1725237578.895429,0.000000,0.642985,-0.784789,0.300042,0.006288,
1725237578.900985,0.000000,0.642989,-0.784782,0.300035,0.006316,
1725237578.906538,0.000000,0.642981,-0.784799,0.300047,0.006224,
1725237578.912117,0.000000,0.642983,-0.784783,0.300033,0.006219,
1725237578.917666,0.000000,0.642981,-0.784790,0.300032,0.006206,
1725237578.923218,0.000000,0.642990,-0.784797,0.300037,0.006282,
1725237578.928791,0.000000,0.642980,-0.784778,0.300044,0.006294,
1725237578.934356,0.000000,0.642991,-0.784790,0.300035,0.006265,
1725237578.939886,0.000000,0.642980,-0.784790,0.300035,0.006263,
1725237578.945444,0.000000,0.642977,-0.784785,0.300035,0.006278,
1725237578.951002,0.000000,0.642982,-0.784785,0.300033,0.006315,
1725237578.956561,0.000000,0.642983,-0.784793,0.300040,0.006251,
1725237578.962107,0.000000,0.642974,-0.784780,0.300035,0.006211,
1725237578.967661,0.000000,0.642969,-0.784802,0.300038,0.006323,
1725237578.973224,0.000000,0.642986,-0.784801,0.300042,0.006263,
1725237578.978779,0.000000,0.642973,-0.784789,0.300036,0.006244,
1725237578.984333,0.000000,0.642987,-0.784791,0.300032,0.006293,
1725237578.989890,0.000000,0.642977,-0.784785,0.300036,0.006330,
1725237578.995443,0.000000,0.642988,-0.784772,0.300028,0.006231,
1725237579.000997,0.000000,0.642989,-0.784782,0.300037,0.006272,
1725237579.006554,0.000000,0.642972,-0.784780,0.300028,0.006221,
1725237579.012114,0.000000,0.642985,-0.784785,0.300032,0.006302,
1725237579.017671,0.000000,0.642985,-0.784788,0.300036,0.006259,
1725237579.023221,0.000000,0.642986,-0.784788,0.300041,0.006287,
1725237579.028773,0.000000,0.642978,-0.784804,0.300034,0.006278,
1725237579.034330,0.000000,0.642985,-0.784789,0.300038,0.006292,
