1725239765.045971,0.000000,0.715896,-0.786373,0.269941,-0.009403,
1725239765.051543,0.000000,0.715867,-0.786379,0.269964,-0.009448,
1725239765.057084,0.000000,0.715872,-0.786369,0.269956,-0.009419,
1725239765.062656,0.000000,0.715897,-0.786369,0.269941,-0.009400,
1725239765.068208,0.000000,0.715888,-0.786373,0.269950,-0.009461,
1725239765.073787,0.000000,0.715872,-0.786381,0.269963,-0.009441,
1725239765.079344,0.000000,0.715880,-0.786384,0.269957,-0.009447,
1725239765.084903,0.000000,0.715878,-0.786362,0.269961,-0.009432,
1725239765.090453,0.000000,0.715909,-0.786368,0.269935,-0.009421,
1725239765.095994,0.000000,0.715898,-0.786357,0.269942,-0.009390,
1725239765.101554,0.000000,0.715901,-0.786364,0.269947,-0.009405,
1725239765.107367,0.000000,0.715904,-0.786381,0.269941,-0.009473,
1725239765.112677,0.000000,0.715879,-0.786366,0.269962,-0.009365,
1725239765.118232,0.000000,0.715899,-0.786368,0.269942,-0.009415,
1725239765.123789,0.000000,0.715883,-0.786370,0.269952,-0.009461,
1725239765.129342,0.000000,0.715873,-0.786372,0.269968,-0.009395,
1725239765.134901,0.000000,0.715879,-0.786366,0.269956,-0.009459,
1725239765.140456,0.000000,0.715895,-0.786366,0.269947,-0.009411,
1725239765.145994,0.000000,0.715901,-0.786375,0.269937,-0.009447,
1725239765.151565,0.000000,0.715885,-0.786365,0.269953,-0.009405,
1725239765.157119,0.000000,0.715871,-0.786380,0.269963,-0.009410,
1725239765.162674,0.000000,0.715878,-0.786370,0.269963,-0.009433,
1725239765.168255,0.000000,0.715890,-0.786357,0.269950,-0.009406,
1725239765.173745,0.000000,0.715886,-0.786375,0.269957,-0.009442,
1725239765.179308,0.000000,0.715878,-0.786371,0.269960,-0.009419,
1725239765.184866,0.000000,0.715895,-0.786368,0.269943,-0.009436,
1725239765.190421,0.000000,0.715872,-0.786378,0.269966,-0.009447,
1725239765.195982,0.000000,0.715877,-0.786367,0.269963,-0.009453,
1725239765.201532,0.000000,0.715897,-0.786366,0.269945,-0.009381,
1725239765.207092,0.000000,0.715899,-0.786371,0.269941,-0.009388,
1725239765.212757,0.000000,0.715891,-0.786373,0.269949,-0.009389,
1725239765.218203,0.000000,0.715896,-0.786376,0.269949,-0.009435,
1725239765.223782,0.000000,0.715881,-0.786367,0.269963,-0.009393,
1725239765.229276,0.000000,0.715902,-0.786368,0.269935,-0.009447,
1725239765.234889,0.000000,0.715905,-0.786374,0.269942,-0.009450,
1725239765.240415,0.000000,0.715876,-0.786364,0.269955,-0.009415,
1725239765.245963,0.000000,0.715878,-0.786367,0.269961,-0.009405,
1725239765.251530,0.000000,0.715886,-0.786372,0.269957,-0.009464,
1725239765.257072,0.000000,0.715895,-0.786371,0.269944,-0.009397,
1725239765.262636,0.000000,0.715885,-0.786356,0.269950,-0.009385,
1725239765.268192,0.000000,0.715872,-0.786376,0.269960,-0.009419,
1725239765.273751,0.000000,0.715873,-0.786371,0.269959,-0.009431,
1725239765.279336,0.000000,0.715889,-0.786369,0.269945,-0.009435,
1725239765.284897,0.000000,0.715878,-0.786381,0.269961,-0.009427,
1725239765.290454,0.000000,0.715876,-0.786367,0.269955,-0.009416,
1725239765.296009,0.000000,0.715880,-0.786360,0.269956,-0.009390,
1725239765.301560,0.000000,0.715877,-0.786366,0.269963,-0.009409,
1725239765.307118,0.000000,0.715890,-0.786368,0.269953,-0.009417,
1725239765.312675,0.000000,0.715895,-0.786365,0.269942,-0.009426,
1725239765.318230,0.000000,0.715888,-0.786375,0.269946,-0.009405,
1725239765.323788,0.000000,0.715894,-0.786376,0.269941,-0.009426,
1725239765.329336,0.000000,0.715876,-0.786373,0.269964,-0.009415,
1725239765.334907,0.000000,0.715877,-0.786372,0.269960,-0.009404,
1725239765.340448,0.000000,0.715873,-0.786377,0.269958,-0.009409,
1725239765.345993,0.000000,0.715878,-0.786364,0.269958,-0.009419,
1725239765.351568,0.000000,0.715901,-0.786367,0.269938,-0.009420,
1725239765.357119,0.000000,0.715883,-0.786366,0.269944,-0.009435,
1725239765.362671,0.000000,0.715872,-0.786366,0.269959,-0.009397,
1725239765.368302,0.000000,0.715893,-0.786364,0.269940,-0.009372,
1725239765.373761,0.000000,0.715876,-0.786376,0.269959,-0.009424,
1725239765.379345,0.000000,0.715870,-0.786382,0.269962,-0.009422,
1725239765.384905,0.000000,0.715878,-0.786378,0.269964,-0.009416,
1725239765.390460,0.000000,0.715882,-0.786362,0.269956,-0.009402,
1725239765.396012,0.000000,0.715890,-0.786380,0.269954,-0.009459,
1725239765.401567,0.000000,0.715868,-0.786374,0.269961,-0.009437,
1725239765.407119,0.000000,0.715896,-0.786375,0.269946,-0.009433,
1725239765.412675,0.000000,0.715880,-0.786374,0.269954,-0.009458,
1725239765.418231,0.000000,0.715885,-0.786371,0.269947,-0.009381,
1725239765.423778,0.000000,0.715900,-0.786372,0.269938,-0.009393,
1725239765.429351,0.000000,0.715880,-0.786379,0.269958,-0.009434,
