1725240457.296136,0.000000,0.720049,-0.785752,0.270245,0.013584,
1725240457.301690,0.000000,0.720060,-0.785729,0.270247,0.013643,
1725240457.307245,0.000000,0.720050,-0.785748,0.270245,0.013650,
1725240457.312809,0.000000,0.720060,-0.785734,0.270241,0.013631,
1725240457.318379,0.000000,0.720066,-0.785748,0.270233,0.013614,
1725240457.323925,0.000000,0.720062,-0.785747,0.270242,0.013600,
1725240457.329477,0.000000,0.720061,-0.785734,0.270247,0.013578,
1725240457.335034,0.000000,0.720054,-0.785733,0.270236,0.013653,
1725240457.340591,0.000000,0.720061,-0.785734,0.270246,0.013628,
1725240457.346144,0.000000,0.720056,-0.785745,0.270242,0.013628,
1725240457.351696,0.000000,0.720054,-0.785747,0.270244,0.013658,
1725240457.357256,0.000000,0.720049,-0.785735,0.270244,0.013683,
1725240457.362810,0.000000,0.720047,-0.785748,0.270251,0.013644,
1725240457.368390,0.000000,0.720077,-0.785738,0.270233,0.013567,
1725240457.373916,0.000000,0.720065,-0.785737,0.270240,0.013605,
1725240457.379486,0.000000,0.720054,-0.785760,0.270247,0.013569,
1725240457.385032,0.000000,0.720060,-0.785716,0.270232,0.013666,
1725240457.390579,0.000000,0.720048,-0.785728,0.270244,0.013708,
1725240457.396137,0.000000,0.720050,-0.785739,0.270244,0.013654,
1725240457.401696,0.000000,0.720063,-0.785728,0.270230,0.013638,
1725240457.407254,0.000000,0.720055,-0.785751,0.270245,0.013604,
1725240457.412810,0.000000,0.720070,-0.785741,0.270238,0.013546,
1725240457.418417,0.000000,0.720062,-0.785741,0.270239,0.013651,
1725240457.423921,0.000000,0.720059,-0.785746,0.270244,0.013626,
1725240457.429735,0.000000,0.720045,-0.785742,0.270255,0.013665,
1725240457.435019,0.000000,0.720062,-0.785749,0.270244,0.013591,
1725240457.440578,0.000000,0.720064,-0.785758,0.270247,0.013616,
1725240457.446133,0.000000,0.720066,-0.785744,0.270239,0.013560,
1725240457.451919,0.000000,0.720049,-0.785729,0.270239,0.013659,
1725240457.457243,0.000000,0.720044,-0.785732,0.270244,0.013664,
1725240457.462797,0.000000,0.720058,-0.785743,0.270236,0.013621,
1725240457.468354,0.000000,0.720051,-0.785743,0.270243,0.013621,
